,Name,Brand,Price,Body,Transmission,Number Of Seats,Segment,Introduction,Drive,Drive System,Fuel,Cylinder Capacity,Max Power Hp,Max Torque,Fuel System,Valve Actuation,Turbo,Fuel Tank,Top Speed,Energy Label,Front Stabilizer,Rear Stabilizer,Num_doors,Dt_Transmission
2103,SUBARU IMPREZA 1 5R AWD,SUBARU,21130.0, sedan,5.0,5,c,2006,front+rear,fuel engine,gasoline,4.0,105.0,142.0,multipoint injection,dohc,no,60.0,174.0,g,yes,yes,4,manual transmission
2104,SUBARU IMPREZA PLUS 1 6 LX,SUBARU,15199.000000000002, station wagon,5.0,5,c,1993,front,fuel engine,gasoline,4.0,90.0,128.0,multipoint injection,ohc,no,50.0,171.0,,yes,yes,5,manual transmission
2105,SUBARU IMPREZA PLUS 1 6 LX,SUBARU,14519.0, station wagon,5.0,5,c,1997,front,fuel engine,gasoline,4.0,90.0,137.0,multipoint injection,ohc,no,50.0,173.0,,yes,yes,5,manual transmission
2106,SUBARU IMPREZA PLUS 1 6 GL AWD,SUBARU,16788.0, station wagon,5.0,5,c,1998,front+rear,fuel engine,gasoline,4.0,95.0,143.0,multipoint injection,ohc,no,50.0,171.0,g,yes,yes,5,manual transmission
2107,SUBARU IMPREZA PLUS 1 6 TS AWD,SUBARU,20745.0, station wagon,5.0,5,c,2000,front+rear,fuel engine,gasoline,4.0,95.0,143.0,multipoint injection,ohc,no,50.0,169.0,g,yes,yes,5,manual transmission
2108,SUBARU IMPREZA PLUS 1 6 TS AWD,SUBARU,20245.0, station wagon,5.0,5,c,2003,front+rear,fuel engine,gasoline,4.0,95.0,143.0,multipoint injection,ohc,no,50.0,171.0,g,yes,yes,5,manual transmission
2109,SUBARU IMPREZA PLUS 1 5R AWD,SUBARU,21765.0, station wagon,5.0,5,c,2006,front+rear,fuel engine,gasoline,4.0,105.0,142.0,multipoint injection,dohc,no,60.0,168.0,g,yes,yes,5,manual transmission
2110,SUBARU JUSTY 1 0 DL,SUBARU,7077.000000000001, hatchback,5.0,5,b,1984,front,fuel engine,gasoline,2.0,54.0,80.0,carburettor,dohc,no,35.0,150.0,,no,no,3,manual transmission
2111,SUBARU JUSTY 1 0 DL,SUBARU,8732.999999999998, hatchback,5.0,5,b,1989,front,fuel engine,gasoline,2.0,50.0,76.0,carburettor,ohc,no,35.0,145.0,,yes,no,3,manual transmission
2112,SUBARU JUSTY 1 3 GX AWD,SUBARU,10616.0, hatchback,5.0,5,b,1996,front+rear,fuel engine,gasoline,2.0,68.0,99.0,singplepoint injection,ohc,no,37.0,155.0,g,yes,yes,3,manual transmission
2113,SUBARU JUSTY 1 0 GL,SUBARU,8074.999999999999, hatchback,5.0,5,b,1984,front,fuel engine,gasoline,2.0,54.0,80.0,carburettor,dohc,no,35.0,150.0,,no,no,5,manual transmission
2114,SUBARU JUSTY 1 0 GL,SUBARU,9845.0, hatchback,5.0,5,b,1989,front,fuel engine,gasoline,2.0,50.0,76.0,carburettor,ohc,no,35.0,145.0,,yes,no,5,manual transmission
2115,SUBARU JUSTY 1 3 GXE AWD,SUBARU,12295.0, hatchback,5.0,5,b,1997,front+rear,fuel engine,gasoline,2.0,68.0,99.0,singplepoint injection,ohc,no,37.0,155.0,g,yes,yes,5,manual transmission
2116,SUBARU JUSTY 1 0,SUBARU,10495.0, hatchback,5.0,5,b,2009,front,fuel engine,gasoline,4.0,70.0,94.0,singplepoint injection,dohc,no,40.0,160.0,e,yes,no,5,manual transmission
2117,SUBARU LEGACY 1 8 DL,SUBARU,13610.999999999998, sedan,5.0,5,d,1989,front,fuel engine,gasoline,4.0,103.0,147.0,singplepoint injection,ohc,no,60.0,186.0,,yes,yes,4,manual transmission
2118,SUBARU LEGACY 2 0 LX,SUBARU,15880.0, sedan,5.0,5,d,1994,front,fuel engine,gasoline,4.0,116.0,170.0,multipoint injection,ohc,no,60.0,192.0,,yes,yes,4,manual transmission
2119,SUBARU LEGACY 2 0 GL AWD,SUBARU,19510.0, sedan,5.0,5,d,1997,front+rear,fuel engine,gasoline,4.0,116.0,172.0,multipoint injection,ohc,no,60.0,191.0,,yes,yes,4,manual transmission
2120,SUBARU LEGACY 2 0 LX AWD,SUBARU,24057.0, sedan,5.0,5,d,1999,front+rear,fuel engine,gasoline,4.0,125.0,184.0,multipoint injection,dohc,no,60.0,194.0,g,yes,yes,4,manual transmission
2121,SUBARU LEGACY 2 0 GL AWD,SUBARU,26195.0, sedan,5.0,5,d,2002,front+rear,fuel engine,gasoline,4.0,125.0,184.0,multipoint injection,dohc,no,60.0,194.0,g,yes,yes,4,manual transmission
2122,SUBARU LEGACY 2 0I,SUBARU,27995.0, sedan,5.0,5,d,2003,front+rear,fuel engine,gasoline,4.0,138.0,187.0,multipoint injection,ohc,no,64.0,197.0,g,yes,yes,4,manual transmission
2123,SUBARU LEGACY 2 0R COMFORT,SUBARU,31795.0, sedan,5.0,5,d,2006,front+rear,fuel engine,gasoline,4.0,165.0,187.0,multipoint injection,ohc,no,64.0,209.0,g,yes,yes,4,manual transmission
2124,SUBARU LEGACY 2 0I CORPORATE EDITION,SUBARU,29995.0, sedan,6.0,5,d,2010,front+rear,fuel engine,gasoline,4.0,150.0,196.0,multipoint injection,dohc,no,64.0,210.0,g,yes,yes,4,manual transmission
2125,SUBARU LEGACY STATIONWAGON 1 8 DL,SUBARU,14745.999999999998, station wagon,5.0,5,d,1989,front,fuel engine,gasoline,4.0,103.0,147.0,singplepoint injection,ohc,no,60.0,174.0,,yes,yes,5,manual transmission
2126,SUBARU LEGACY TOURING WAGON 2 0 LX,SUBARU,17241.0, station wagon,5.0,5,d,1994,front,fuel engine,gasoline,4.0,116.0,170.0,multipoint injection,ohc,no,60.0,184.0,,yes,yes,5,manual transmission
2127,SUBARU LEGACY TOURING WAGON 2 0 GL AWD,SUBARU,20872.0, station wagon,5.0,5,d,1997,front+rear,fuel engine,gasoline,4.0,116.0,172.0,multipoint injection,ohc,no,60.0,185.0,,yes,yes,5,manual transmission
2128,SUBARU LEGACY TOURING WAGON 2 0 LX AWD,SUBARU,25888.0, station wagon,5.0,5,d,1998,front+rear,fuel engine,gasoline,4.0,125.0,184.0,multipoint injection,dohc,no,60.0,188.0,g,yes,yes,5,manual transmission
2129,SUBARU LEGACY TOURING WAGON 2 0 GL AWD,SUBARU,27995.0, station wagon,5.0,5,d,2002,front+rear,fuel engine,gasoline,4.0,125.0,184.0,multipoint injection,dohc,no,60.0,188.0,g,yes,yes,5,manual transmission
2130,SUBARU LEGACY TOURING WAGON 2 0I,SUBARU,28995.0, station wagon,5.0,5,d,2003,front+rear,fuel engine,gasoline,4.0,138.0,187.0,multipoint injection,ohc,no,64.0,193.0,g,yes,yes,5,manual transmission
2131,SUBARU LEGACY TOURING WAGON 2 0R,SUBARU,30995.0, station wagon,5.0,5,d,2007,front+rear,fuel engine,gasoline,4.0,165.0,187.0,multipoint injection,ohc,no,64.0,202.0,g,yes,yes,5,manual transmission
2132,SUBARU LEGACY TOURING WAGON 2 0I CORPORATE EDITION,SUBARU,30995.0, station wagon,6.0,5,d,2010,front+rear,fuel engine,gasoline,4.0,150.0,196.0,multipoint injection,dohc,no,64.0,206.0,g,yes,yes,5,manual transmission
2133,SUBARU LEGACY OUTBACK 2 5 AWD,SUBARU,28586.0, suv/crossover,5.0,5,d,1997,front+rear,fuel engine,gasoline,4.0,150.0,221.0,multipoint injection,ohc,no,60.0,198.0,,yes,yes,5,manual transmission
2134,SUBARU LEGACY OUTBACK 2 5 AWD,SUBARU,34360.0, suv/crossover,5.0,5,d,1998,front+rear,fuel engine,gasoline,4.0,156.0,223.0,multipoint injection,dohc,no,60.0,197.0,g,yes,yes,5,manual transmission
2135,SUBARU LEGACY OUTBACK 2 5 AWD,SUBARU,34995.0, suv/crossover,5.0,5,d,2002,front+rear,fuel engine,gasoline,4.0,156.0,223.0,multipoint injection,dohc,no,60.0,197.0,g,yes,yes,5,manual transmission
2136,SUBARU MINI JUMBO DL,SUBARU,5216.0, hatchback,4.0,5,a,1982,front,fuel engine,gasoline,2.0,37.0,54.0,carburettor,dohc,no,31.0,125.0,,no,no,3,manual transmission
2137,SKODA FAVORIT 1 3 E,SKODA,6351.0, hatchback,5.0,5,b,1990,front,fuel engine,gasoline,2.0,63.0,100.0,carburettor,ohv,no,47.0,150.0,,no,no,5,manual transmission
2138,SKODA FAVORIT ESTATE 1 3 L,SKODA,9073.0, station wagon,5.0,5,b,1992,front,fuel engine,gasoline,2.0,54.0,90.0,carburettor,ohv,no,47.0,140.0,,no,no,5,manual transmission
2139,SKODA FELICIA 1 3 LXE,SKODA,8620.0, hatchback,5.0,5,b,1996,front,fuel engine,gasoline,2.0,54.0,94.0,singplepoint injection,ohv,no,42.0,145.0,,yes,yes,5,manual transmission
2140,SKODA FELICIA 1 3 LX,SKODA,8620.0, hatchback,5.0,5,b,1998,front,fuel engine,gasoline,2.0,55.0,99.0,multipoint injection,ohv,no,42.0,151.0,g,yes,yes,5,manual transmission
2141,SKODA FELICIA COMBI 1 3 LXE,SKODA,10888.0, station wagon,5.0,5,b,1997,front,fuel engine,gasoline,2.0,54.0,99.0,multipoint injection,ohv,no,42.0,151.0,,yes,yes,5,manual transmission
2142,SKODA FELICIA COMBI 1 3 LX,SKODA,9754.0, station wagon,5.0,5,b,1998,front,fuel engine,gasoline,2.0,55.0,99.0,multipoint injection,ohv,no,42.0,151.0,g,yes,no,5,manual transmission
2143,SKODA OCTAVIA 1 6 75HP LX,SKODA,14020.0, hatchback,5.0,5,c,1997,front,fuel engine,gasoline,2.0,75.0,135.0,multipoint injection,ohc,no,55.0,170.0,g,yes,yes,5,manual transmission
2144,SKODA OCTAVIA 1 4 16V CLASSIC,SKODA,17000.0, hatchback,5.0,5,c,2000,front,fuel engine,gasoline,4.0,75.0,126.0,multipoint injection,dohc,no,55.0,171.0,g,yes,yes,5,manual transmission
2145,SKODA OCTAVIA 1 4 16V CLASSIC,SKODA,17050.0, hatchback,5.0,5,c,2004,front,fuel engine,gasoline,4.0,75.0,126.0,multipoint injection,dohc,no,55.0,170.0,g,yes,yes,5,manual transmission
2146,SKODA OCTAVIA 1 4 GO,SKODA,17950.0, hatchback,5.0,5,c,2009,front,fuel engine,gasoline,4.0,80.0,132.0,multipoint injection,dohc,no,55.0,174.0,e,yes,yes,5,manual transmission
2147,SKODA OCTAVIA COMBI 1 6 100HP LX,SKODA,15835.0, station wagon,5.0,5,c,1998,front,fuel engine,gasoline,2.0,101.0,145.0,multipoint injection,ohc,no,55.0,183.0,g,yes,yes,5,manual transmission
2148,SKODA OCTAVIA COMBI 1 6 CLASSIC,SKODA,18200.0, station wagon,5.0,5,c,2000,front,fuel engine,gasoline,2.0,102.0,148.0,multipoint injection,ohc,no,55.0,190.0,g,yes,yes,5,manual transmission
2149,SKODA OCTAVIA COMBI 1 6 CLASSIC,SKODA,19065.0, station wagon,5.0,5,c,2005,front,fuel engine,gasoline,2.0,102.0,148.0,multipoint injection,ohc,no,55.0,188.0,g,yes,yes,5,manual transmission
2150,SKODA OCTAVIA COMBI 1 4 GO,SKODA,18700.0, station wagon,5.0,5,c,2009,front,fuel engine,gasoline,4.0,80.0,132.0,multipoint injection,dohc,no,55.0,173.0,e,yes,yes,5,manual transmission
2151,SKODA ROOMSTER 1 2 12V,SKODA,16375.0, mpv,5.0,5,n,2006,front,fuel engine,gasoline,4.0,65.0,112.0,multipoint injection,ohc,no,55.0,155.0,g,yes,no,5,manual transmission
2152,SKODA ROOMSTER 1 2 GO,SKODA,14490.0, mpv,5.0,5,n,2010,front,fuel engine,gasoline,4.0,69.0,112.0,multipoint injection,dohc,no,55.0,159.0,f,yes,no,5,manual transmission
2153,SKODA SUPERB 1 4 TSI COMFORT,SKODA,27290.0, hatchback,6.0,5,d,2008,front,fuel engine,gasoline,4.0,125.0,200.0,direct injection,dohc,yes,60.0,201.0,e,yes,yes,5,manual transmission
2154,SKODA SUPERB 2 0 CLASSIC,SKODA,26915.0, sedan,5.0,5,d,2002,front,fuel engine,gasoline,2.0,115.0,172.0,multipoint injection,ohc,no,62.0,197.0,g,yes,yes,4,manual transmission
2155,SKODA SUPERB 2 0 CLASSIC,SKODA,26775.0, sedan,5.0,5,d,2006,front,fuel engine,gasoline,2.0,115.0,172.0,multipoint injection,ohc,no,62.0,197.0,g,yes,yes,4,manual transmission
2156,SKODA SUPERB COMBI 1 4 TSI COMFORT,SKODA,28640.0, station wagon,6.0,5,d,2010,front,fuel engine,gasoline,4.0,125.0,200.0,direct injection,dohc,yes,60.0,199.0,e,yes,yes,5,manual transmission
2157,SKODA YETI 1 2 TSI ACTIVE,SKODA,22990.0, suv/crossover,6.0,5,l,2009,front,fuel engine,gasoline,2.0,105.0,175.0,direct injection,ohc,yes,60.0,175.0,f,yes,yes,5,manual transmission
2158,SMART CITY COUPE SMART PURE 45HP,SMART,9068.999999999998, hatchback,6.0,2,a,1998,rear,fuel engine,gasoline,2.0,45.0,70.0,multipoint injection,dohc,yes,22.0,135.0,e,yes,yes,3,manual transmission
2159,SMART CITY COUPE SMART PURE 45HP,SMART,9410.0, hatchback,6.0,2,a,2002,rear,fuel engine,gasoline,2.0,45.0,70.0,multipoint injection,dohc,yes,22.0,135.0,e,yes,yes,3,manual transmission
2160,SMART CITY COUPE CABRIO PURE 55HP,SMART,13560.0, convertible,6.0,2,a,2001,rear,fuel engine,gasoline,2.0,55.0,80.0,multipoint injection,dohc,yes,22.0,135.0,e,yes,yes,3,semi-automatic
2161,SMART CROSSBLADE,SMART,32942.0, convertible,6.0,2,a,2002,rear,fuel engine,gasoline,2.0,70.0,108.0,multipoint injection,dohc,yes,33.0,135.0,g,yes,yes,3,semi-automatic
2162,SMART FORFOUR 1 0,SMART,10490.0, hatchback,5.0,4,b,2005,front,fuel engine,gasoline,4.0,64.0,92.0,multipoint injection,dohc,no,47.0,158.0,f,yes,yes,5,manual transmission
2163,SMART FORTWO COUPE PURE 37KW,SMART,8980.0, hatchback,6.0,2,a,2004,rear,fuel engine,gasoline,2.0,50.0,80.0,multipoint injection,dohc,yes,33.0,135.0,d,yes,yes,3,manual transmission
2164,SMART FORTWO COUPE BASE 45KW,SMART,8795.0, hatchback,5.0,2,a,2007,rear,fuel engine,gasoline,4.0,61.0,89.0,multipoint injection,dohc,no,33.0,145.0,d,yes,yes,3,manual transmission
2165,SMART FORTWO COUPE MHD BASE 45KW,SMART,8450.0, hatchback,5.0,2,a,2010,rear,fuel engine,gasoline,4.0,61.0,89.0,multipoint injection,dohc,no,33.0,145.0,c,yes,yes,3,manual transmission
2166,SMART FORTWO COUPE MHD PURE 45KW,SMART,9995.0, hatchback,5.0,2,a,2012,rear,fuel engine,gasoline,4.0,61.0,89.0,multipoint injection,dohc,no,33.0,145.0,c,yes,yes,3,manual transmission
2167,SMART FORTWO CABRIO PURE 52KW,SMART,14950.0, convertible,5.0,2,a,2007,rear,fuel engine,gasoline,4.0,71.0,92.0,multipoint injection,dohc,no,33.0,145.0,e,yes,yes,2,manual transmission
2168,SMART FORTWO CABRIO MHD PURE 52KW,SMART,13790.0, convertible,5.0,2,a,2010,rear,fuel engine,gasoline,4.0,71.0,92.0,multipoint injection,dohc,no,33.0,145.0,c,yes,yes,2,manual transmission
2169,SMART FORTWO CABRIO MHD PURE 52KW,SMART,16094.999999999998, convertible,5.0,2,a,2012,rear,fuel engine,gasoline,4.0,71.0,92.0,multipoint injection,dohc,no,33.0,145.0,c,yes,yes,2,manual transmission
2170,SMART FORTWO CABRIO PURE 45KW,SMART,14300.0, convertible,6.0,2,a,2004,rear,fuel engine,gasoline,2.0,61.0,95.0,multipoint injection,dohc,yes,33.0,135.0,d,yes,yes,3,manual transmission
2171,SMART ROADSTER 45KW,SMART,18900.0, convertible,6.0,2,g,2003,rear,fuel engine,gasoline,2.0,62.0,95.0,multipoint injection,dohc,yes,35.0,160.0,e,yes,yes,2,manual transmission
2172,SMART ROADSTER COUPE 60KW,SMART,24350.0, convertible,6.0,2,g,2003,rear,fuel engine,gasoline,2.0,82.0,110.0,multipoint injection,dohc,yes,35.0,180.0,e,yes,yes,3,semi-automatic
2173,SSANGYONG ACTYON A230 2WD DIRECT,SSANGYONG,22995.0, suv/crossover,5.0,5,,2007,rear,fuel engine,gasoline,4.0,150.0,214.0,multipoint injection,dohc,no,75.0,164.0,g,no,no,5,manual transmission
2174,SSANGYONG ACTYON SPORTS A200 XDI 2WD DIRECT,SSANGYONG,28492.0, pick-up,5.0,4,,2007,rear,fuel engine,diesel,4.0,141.0,310.0,common rail,dohc,yes,75.0,161.0,g,no,no,4,manual transmission
2175,SSANGYONG KORANDO K4,SSANGYONG,18147.000000000004, suv/crossover,5.0,5,,1995,front+rear,fuel engine,diesel,2.0,69.0,143.0,indirect injection,ohc,no,70.0,135.0,,no,no,3,manual transmission
2176,SSANGYONG KORANDO E 2 3 SOFTTOP,SSANGYONG,31480.0, suv/crossover,5.0,5,,1999,front+rear,fuel engine,gasoline,4.0,143.0,209.0,multipoint injection,dohc,no,70.0,169.0,g,no,no,3,manual transmission
2177,SSANGYONG KORANDO 2 0 CRYSTAL 2WD,SSANGYONG,24990.0, suv/crossover,6.0,5,,2012,front,fuel engine,gasoline,4.0,145.0,160.0,multipoint injection,dohc,no,57.0,171.0,g,yes,yes,5,manual transmission
2178,SSANGYONG KYRON K 200 XDI 2WD DIRECT,SSANGYONG,29995.0, suv/crossover,5.0,5,m,2006,rear,fuel engine,diesel,4.0,141.0,318.0,common rail,dohc,yes,75.0,167.0,g,yes,yes,5,manual transmission
2179,SSANGYONG KYRON M 200 XDI 2WD DIRECT,SSANGYONG,30151.0, suv/crossover,5.0,5,m,2007,rear,fuel engine,diesel,4.0,141.0,318.0,common rail,dohc,yes,75.0,167.0,g,yes,yes,5,manual transmission
2180,SSANGYONG MUSSO E 2 3,SSANGYONG,34478.0, suv/crossover,5.0,5,,1997,front+rear,fuel engine,gasoline,4.0,150.0,228.0,multipoint injection,ohc,no,73.0,178.0,,yes,yes,5,manual transmission
2181,SSANGYONG MUSSO E 2 3,SSANGYONG,38980.0, suv/crossover,4.0,5,m,1998,front+rear,fuel engine,gasoline,4.0,140.0,200.0,multipoint injection,ohc,no,73.0,175.0,g,yes,yes,5,automatic
2182,SSANGYONG REXTON RJ 230,SSANGYONG,32990.0, suv/crossover,5.0,5,m,2005,front+rear,fuel engine,gasoline,4.0,150.0,224.0,multipoint injection,ohc,no,80.0,182.0,,yes,no,5,manual transmission
2183,SSANGYONG REXTON RX 270 XDI DIRECT,SSANGYONG,40733.000000000015, suv/crossover,5.0,5,m,2007,front+rear,fuel engine,diesel,4.0,165.0,340.0,common rail,dohc,yes,80.0,177.0,g,yes,no,5,manual transmission
2184,SSANGYONG REXTON XDI CRYSTAL,SSANGYONG,63190.0, suv/crossover,5.0,7,m,2011,front+rear,fuel engine,diesel,4.0,163.0,345.0,common rail,dohc,yes,78.0,188.0,g,yes,no,5,automatic
2185,SEAT CORDOBA 2 DRS 1 6 100HP SPORT,SEAT,17525.0, coupé,5.0,5,b,1999,front,fuel engine,gasoline,2.0,100.0,145.0,multipoint injection,ohc,no,45.0,188.0,g,yes,yes,2,manual transmission
2186,SEAT CORDOBA SX 1 6I,SEAT,14972.000000000002, coupé,5.0,5,b,1997,front,fuel engine,gasoline,2.0,75.0,125.0,singplepoint injection,ohc,no,45.0,169.0,,yes,no,2,manual transmission
2187,SEAT EXEO 1 6 REFERENCE,SEAT,24295.0, sedan,6.0,5,d,2009,front,fuel engine,gasoline,2.0,102.0,148.0,multipoint injection,ohc,no,70.0,190.0,g,yes,yes,4,manual transmission
2188,SEAT EXEO 1 8 TSI 120HP REFERENCE,SEAT,28020.0, sedan,6.0,5,d,2012,front,fuel engine,gasoline,5.0,120.0,230.0,direct injection,dohc,yes,70.0,202.0,g,yes,yes,4,manual transmission
2189,SEAT EXEO ST 1 6 REFERENCE,SEAT,25595.0, station wagon,6.0,5,d,2009,front,fuel engine,gasoline,2.0,102.0,148.0,multipoint injection,ohc,no,70.0,186.0,g,yes,yes,5,manual transmission
2190,SEAT EXEO ST 1 8 TSI 120HP REFERENCE,SEAT,29230.0, station wagon,6.0,5,d,2012,front,fuel engine,gasoline,5.0,120.0,230.0,direct injection,dohc,yes,70.0,196.0,g,yes,yes,5,manual transmission
2191,SEAT IBIZA 900 J,SEAT,7167.000000000001, hatchback,5.0,5,b,1985,front,fuel engine,gasoline,2.0,44.0,56.0,carburettor,ohv,no,50.0,130.0,,no,no,3,manual transmission
2192,SEAT IBIZA 900 SPECIAL,SEAT,8682.0, hatchback,5.0,5,b,1991,front,fuel engine,gasoline,2.0,44.0,56.0,carburettor,ohv,no,42.0,130.0,,no,no,3,manual transmission
2193,SEAT IBIZA 1 0I CONGA,SEAT,9527.000000000002, hatchback,5.0,5,b,1996,front,fuel engine,gasoline,2.0,50.0,86.0,multipoint injection,ohc,no,45.0,145.0,,no,no,3,manual transmission
2194,SEAT IBIZA 1 0I CONGA,SEAT,9981.0, hatchback,5.0,5,b,1996,front,fuel engine,gasoline,2.0,45.0,76.0,singplepoint injection,ohc,no,47.0,138.0,,no,no,3,manual transmission
2195,SEAT IBIZA 1 4 SELECT,SEAT,12114.0, hatchback,5.0,5,b,1999,front,fuel engine,gasoline,2.0,60.0,116.0,multipoint injection,ohc,no,45.0,157.0,,no,no,3,manual transmission
2196,SEAT IBIZA 1 2 12V,SEAT,12495.0, hatchback,5.0,5,b,2004,front,fuel engine,gasoline,4.0,64.0,112.0,multipoint injection,dohc,no,45.0,165.0,g,no,no,3,manual transmission
2197,SEAT IBIZA 1 2 12V SELECTION,SEAT,10995.0, hatchback,5.0,5,b,2006,front,fuel engine,gasoline,4.0,64.0,112.0,multipoint injection,dohc,no,45.0,166.0,f,no,no,3,manual transmission
2198,SEAT IBIZA SC 1 2 CLUB,SEAT,10995.0, hatchback,5.0,5,b,2011,front,fuel engine,gasoline,4.0,60.0,108.0,multipoint injection,dohc,no,45.0,155.0,e,no,no,3,manual transmission
2199,SEAT IBIZA SC 1 2 60HP ENTRY,SEAT,12745.0, hatchback,5.0,5,b,2012,front,fuel engine,gasoline,4.0,60.0,108.0,multipoint injection,dohc,no,45.0,155.0,e,no,no,3,manual transmission
2200,SEAT IBIZA 900 J,SEAT,7530.0, hatchback,5.0,5,b,1987,front,fuel engine,gasoline,2.0,44.0,56.0,carburettor,ohv,no,50.0,130.0,,no,no,5,manual transmission
2201,SEAT IBIZA 1 2I CLX,SEAT,10662.0, hatchback,5.0,5,b,1991,front,fuel engine,gasoline,2.0,71.0,96.0,singplepoint injection,ohc,no,42.0,157.0,,no,no,5,manual transmission
2202,SEAT IBIZA 1 3I CL,SEAT,10886.0, hatchback,5.0,5,b,1993,front,fuel engine,gasoline,2.0,54.0,95.0,singplepoint injection,ohc,no,47.0,151.0,,no,no,5,manual transmission
2203,SEAT IBIZA 1 0I CONGA,SEAT,9979.0, hatchback,5.0,5,b,1996,front,fuel engine,gasoline,2.0,50.0,86.0,multipoint injection,ohc,no,45.0,145.0,,no,no,5,manual transmission
2204,SEAT IBIZA 1 4 SELECT,SEAT,12579.0, hatchback,5.0,5,b,1999,front,fuel engine,gasoline,2.0,60.0,116.0,multipoint injection,ohc,no,45.0,157.0,,no,no,5,manual transmission
2205,SEAT IBIZA 1 2 12V,SEAT,12990.0, hatchback,5.0,5,b,2004,front,fuel engine,gasoline,4.0,64.0,112.0,multipoint injection,dohc,no,45.0,165.0,g,no,no,5,manual transmission
2206,SEAT IBIZA 1 2 12V SELECTION,SEAT,11520.0, hatchback,5.0,5,b,2006,front,fuel engine,gasoline,4.0,64.0,112.0,multipoint injection,dohc,no,45.0,166.0,f,no,no,5,manual transmission
2207,SEAT IBIZA 1 2 CLUB,SEAT,11395.0, hatchback,5.0,5,b,2011,front,fuel engine,gasoline,4.0,60.0,108.0,multipoint injection,dohc,no,45.0,155.0,e,no,no,5,manual transmission
2208,SEAT IBIZA 1 2 60HP CLUB,SEAT,12990.0, hatchback,5.0,5,b,2012,front,fuel engine,gasoline,4.0,60.0,108.0,multipoint injection,dohc,no,45.0,155.0,e,no,no,5,manual transmission
2209,SEAT IBIZA ST 1 2 CLUB,SEAT,12395.0, station wagon,5.0,5,b,2011,front,fuel engine,gasoline,4.0,60.0,108.0,multipoint injection,dohc,no,45.0,155.0,e,no,no,5,manual transmission
2210,SEAT IBIZA ST 1 2 60HP CLUB,SEAT,13990.0, station wagon,5.0,5,b,2012,front,fuel engine,gasoline,4.0,60.0,108.0,multipoint injection,dohc,no,45.0,155.0,e,no,no,5,manual transmission
2211,SEAT LEON 1 4 16V,SEAT,16195.0, hatchback,5.0,5,c,2003,front,fuel engine,gasoline,4.0,75.0,128.0,multipoint injection,dohc,no,55.0,170.0,g,yes,no,5,manual transmission
2212,SEAT LEON 1 4 16V,SEAT,17995.0, hatchback,5.0,5,c,2006,front,fuel engine,gasoline,4.0,85.0,130.0,multipoint injection,dohc,no,55.0,172.0,g,yes,no,5,manual transmission
2213,SEAT LEON 1 4,SEAT,17995.0, hatchback,5.0,5,c,2009,front,fuel engine,gasoline,4.0,85.0,130.0,multipoint injection,dohc,no,55.0,172.0,f,yes,no,5,manual transmission
2214,SEAT MARBELLA L,SEAT,5600.0, hatchback,4.0,5,a,1987,front,fuel engine,gasoline,2.0,41.0,60.0,carburettor,ohv,no,35.0,135.0,,no,no,3,manual transmission
2215,SEAT MII 1 0 60HP ECOMOTIVE ENTRY,SEAT,8700.0, hatchback,5.0,4,a,2012,front,fuel engine,gasoline,4.0,60.0,92.0,multipoint injection,dohc,no,35.0,161.0,c,yes,no,3,manual transmission
2216,SEAT MII 1 0 60HP ECOMOTIVE REFERENCE,SEAT,11435.0, hatchback,5.0,4,a,2012,front,fuel engine,gasoline,4.0,60.0,92.0,multipoint injection,dohc,no,35.0,161.0,c,yes,no,5,manual transmission
2217,SEAT TOLEDO 1 6I CL,SEAT,13883.0, hatchback,5.0,5,c,1991,front,fuel engine,gasoline,2.0,71.0,124.0,singplepoint injection,ohc,no,55.0,170.0,,yes,no,5,manual transmission
2218,SEAT TOLEDO 1 6I 75HP E,SEAT,13157.0, hatchback,5.0,5,c,1995,front,fuel engine,gasoline,2.0,75.0,125.0,singplepoint injection,ohc,no,55.0,170.0,,yes,no,5,manual transmission
2219,SEAT TOLEDO 1 6 STELLA,SEAT,18149.0, sedan,5.0,5,c,1999,front,fuel engine,gasoline,2.0,100.0,145.0,multipoint injection,ohc,no,55.0,188.0,g,yes,yes,4,manual transmission
2220,SEAT TOLEDO 1 6 REFERENCE,SEAT,22545.0, mpv,5.0,5,j,2004,front,fuel engine,gasoline,2.0,102.0,148.0,multipoint injection,ohc,no,55.0,181.0,g,yes,yes,5,manual transmission
2221,SKODA CITIGO 1 0 60HP EASY,SKODA,9150.0, hatchback,5.0,4,a,2012,front,fuel engine,gasoline,4.0,60.0,95.0,multipoint injection,dohc,no,35.0,160.0,d,yes,no,3,manual transmission
2222,SKODA CITIGO 1 0 60HP GREENTECH ACTIVE,SKODA,10840.0, hatchback,5.0,4,a,2012,front,fuel engine,gasoline,4.0,60.0,95.0,multipoint injection,dohc,no,35.0,160.0,c,yes,no,5,manual transmission
2223,SKODA FABIA 1 0 CLASSIC,SKODA,10387.0, hatchback,5.0,5,b,2000,front,fuel engine,gasoline,2.0,50.0,84.0,multipoint injection,ohc,no,45.0,145.0,,yes,yes,5,manual transmission
2224,SKODA FABIA 1 2 6V CLASSIC,SKODA,11990.0, hatchback,5.0,5,b,2004,front,fuel engine,gasoline,2.0,54.0,106.0,multipoint injection,ohc,no,45.0,151.0,g,yes,yes,5,manual transmission
